root,adaptation,budget_queries,method,selected_idx,hf_queries,hf_episode_cost,hf_native_environment_steps,hf_native_agent_steps,hf_native_episode_compute_seconds,selected_audit_gain,empirical_oracle_regret,queries,selected_distribution,allocation_mc_se_gain
317,12,4,proxy_only,6,0,0,0.0,0.0,0.0,-0.006632380356401235,10.847071575167014,[],,
317,12,4,global_voi_heuristic,3,4,152,45326.0,296567.0,503.4114956256235,-6.537319999321731,17.377759194132345,"[3, 2, 5, 6]",,
317,12,4,uniform_v2_expected_100,,4,152,45414.04,298760.33,508.10530989705234,-4.120965580304559,14.96140477511517,,"[3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 6, 3, 3, 6, 6, 3, 6, 3, 6, 3, 3, 6, 3, 3, 3, 6, 3, 3, 3, 6, 3, 6, 6, 6, 3, 6, 3, 6, 3, 3, 6, 6, 3, 3, 6, 3, 3, 3, 6, 3, 6, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 6, 6, 6, 3, 3, 3, 6, 6, 3, 6, 3, 3, 6, 6, 3, 3, 3, 6, 6, 3, 3, 6, 6]",0.31689285716031884
317,12,1,author_PIVOT_VOI_E5C,6,1,56,16800.0,113481.0,193.06703081197338,-0.006632380356401235,10.847071575167014,[1],,
317,12,1,author_GlobalVOI_E5C,6,1,56,16697.0,108766.0,184.75093726289924,-0.006632380356401235,10.847071575167014,[3],,
317,12,1,author_Uniform_E5C,6,1,56,16797.0,110960.0,188.0343279618537,-0.006632380356401235,10.847071575167014,[2],,
317,12,1,author_LUCB_E5C,3,1,56,16800.0,111838.0,189.1226766409818,-6.537319999321731,17.377759194132345,[6],,
317,12,2,author_PIVOT_VOI_E5C,6,2,88,26397.0,176156.0,299.55174824787537,-0.006632380356401235,10.847071575167014,"[1, 2]",,
317,12,2,author_GlobalVOI_E5C,6,2,88,26294.0,171441.0,291.2356546988012,-0.006632380356401235,10.847071575167014,"[3, 2]",,
317,12,2,author_Uniform_E5C,6,2,88,26229.0,172533.0,292.6371027736459,-0.006632380356401235,10.847071575167014,"[2, 5]",,
317,12,2,author_LUCB_E5C,3,2,88,26297.0,172319.0,292.32400337792933,-6.537319999321731,17.377759194132345,"[6, 3]",,
317,12,4,author_PIVOT_VOI_E5C,6,4,152,45494.0,299003.0,509.3605111516663,-0.006632380356401235,10.847071575167014,"[1, 2, 3, 4]",,
317,12,4,author_GlobalVOI_E5C,3,4,152,45326.0,296567.0,503.4114956256235,-6.537319999321731,17.377759194132345,"[3, 2, 6, 5]",,
317,12,4,author_Uniform_E5C,5,4,152,45429.0,301282.0,511.72758917469764,-9.015957839190659,19.85639703400127,"[2, 5, 1, 6]",,
317,12,4,author_LUCB_E5C,3,4,152,45326.0,296567.0,503.4114956256235,-6.537319999321731,17.377759194132345,"[6, 3, 2, 5]",,
318,4,1,pivot_kg,3,1,24,7200.0,50290.0,84.83650798280723,4.355434350701103,13.983919035272422,[5],,
318,4,1,uniform_v2,6,1,24,7200.0,50903.0,85.73204562300816,17.85578613759199,0.483567248381533,[1],,
318,4,1,ivr_v2,3,1,24,7200.0,50290.0,84.83650798280723,4.355434350701103,13.983919035272422,[5],,
318,4,1,lucb_v2,3,1,24,7200.0,50290.0,84.83650798280723,4.355434350701103,13.983919035272422,[5],,
318,4,1,no_hf_v2,5,0,0,0.0,0.0,0.0,18.339353385973524,0.0,[],,
318,4,1,proxy_only,5,0,0,0.0,0.0,0.0,18.339353385973524,0.0,[],,
318,4,1,global_voi_heuristic,6,1,24,7200.0,49977.0,83.80303174216533,17.85578613759199,0.483567248381533,[4],,
318,4,1,uniform_v2_expected_100,,1,24,7200.0,50672.11,85.00987150367583,6.912370105398468,11.426983280575056,,"[6, 6, 5, 4, 5, 6, 4, 6, 5, 4, 4, 5, 4, 6, 6, 6, 6, 6, 5, 4, 5, 6, 6, 3, 6, 6, 6, 6, 6, 6, 4, 4, 6, 5, 3, 4, 4, 3, 6, 4, 3, 4, 4, 6, 5, 6, 4, 6, 4, 4, 4, 4, 4, 3, 6, 4, 6, 4, 6, 4, 6, 4, 5, 4, 4, 4, 3, 6, 5, 5, 5, 6, 3, 4, 4, 6, 6, 6, 6, 6, 4, 4, 6, 3, 6, 4, 4, 5, 6, 4, 5, 6, 4, 5, 3, 6, 5, 6, 6, 6]",1.3464688813594408
318,4,2,pivot_kg,3,2,40,12000.0,82982.0,140.06335054995725,4.355434350701103,13.983919035272422,"[5, 4]",,
318,4,2,uniform_v2,4,2,40,12000.0,84357.0,142.01839006697992,-10.984670130391502,29.324023516365024,"[1, 6]",,
318,4,2,ivr_v2,3,2,40,12000.0,82982.0,140.06335054995725,4.355434350701103,13.983919035272422,"[5, 4]",,
318,4,2,lucb_v2,3,2,40,12000.0,82982.0,140.06335054995725,4.355434350701103,13.983919035272422,"[5, 4]",,
318,4,2,no_hf_v2,5,0,0,0.0,0.0,0.0,18.339353385973524,0.0,[],,
318,4,2,proxy_only,5,0,0,0.0,0.0,0.0,18.339353385973524,0.0,[],,
318,4,2,global_voi_heuristic,6,2,40,12000.0,84527.0,141.85938879830064,17.85578613759199,0.483567248381533,"[4, 2]",,
318,4,2,uniform_v2_expected_100,,2,40,12000.0,83914.99,141.23387559339403,6.732460378384249,11.606893007589274,,"[3, 6, 4, 3, 4, 4, 4, 6, 6, 3, 4, 6, 4, 6, 3, 6, 6, 4, 6, 4, 5, 6, 4, 3, 6, 3, 6, 6, 4, 6, 3, 6, 6, 6, 3, 3, 4, 3, 6, 3, 3, 5, 6, 3, 6, 6, 3, 3, 3, 5, 4, 4, 3, 3, 4, 4, 3, 6, 4, 4, 6, 5, 5, 5, 4, 3, 3, 4, 6, 3, 6, 6, 3, 4, 6, 6, 6, 6, 6, 6, 6, 5, 4, 3, 4, 4, 4, 5, 6, 4, 6, 6, 4, 6, 3, 6, 6, 6, 6, 4]",1.216193861727123
318,4,4,pivot_kg,3,4,72,21600.0,150054.0,253.50555144192185,4.355434350701103,13.983919035272422,"[5, 4, 6, 1]",,
318,4,4,uniform_v2,3,4,72,21600.0,150054.0,253.50555144192185,4.355434350701103,13.983919035272422,"[1, 6, 5, 4]",,
318,4,4,ivr_v2,3,4,72,21600.0,150054.0,253.50555144192185,4.355434350701103,13.983919035272422,"[5, 4, 1, 6]",,
318,4,4,lucb_v2,3,4,72,21600.0,148976.0,251.3010409779963,4.355434350701103,13.983919035272422,"[5, 4, 6, 3]",,
318,4,4,no_hf_v2,5,0,0,0.0,0.0,0.0,18.339353385973524,0.0,[],,
318,4,4,proxy_only,5,0,0,0.0,0.0,0.0,18.339353385973524,0.0,[],,
318,4,4,global_voi_heuristic,6,4,72,21600.0,150685.0,253.9665912303608,17.85578613759199,0.483567248381533,"[4, 2, 3, 1]",,
318,4,4,uniform_v2_expected_100,,4,72,21600.0,150522.68,253.8870124471141,6.656714983747342,11.682638402226182,,"[3, 3, 6, 3, 3, 6, 3, 3, 3, 3, 6, 3, 3, 6, 3, 3, 3, 3, 6, 3, 3, 3, 6, 3, 6, 3, 6, 3, 3, 6, 3, 3, 6, 3, 3, 3, 3, 3, 6, 3, 3, 6, 6, 3, 6, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 6, 6, 4, 6, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 6, 6, 6, 6, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 4, 3, 3, 3, 6, 3, 6, 4]",0.7570630281113324
318,4,1,author_PIVOT_VOI_E5C,6,1,24,7200.0,50903.0,85.73204562300816,17.85578613759199,0.483567248381533,[1],,
318,4,1,author_GlobalVOI_E5C,5,1,24,7200.0,50739.0,84.86253361898707,18.339353385973524,0.0,[6],,
318,4,1,author_Uniform_E5C,6,1,24,7200.0,50290.0,84.83650798280723,17.85578613759199,0.483567248381533,[5],,
318,4,1,author_LUCB_E5C,5,1,24,7200.0,50739.0,84.86253361898707,18.339353385973524,0.0,[6],,
318,4,2,author_PIVOT_VOI_E5C,6,2,40,12000.0,85453.0,143.78840267914347,17.85578613759199,0.483567248381533,"[1, 2]",,
318,4,2,author_GlobalVOI_E5C,5,2,40,12000.0,83279.0,139.81387960305437,18.339353385973524,0.0,"[6, 3]",,
318,4,2,author_Uniform_E5C,6,2,40,12000.0,82982.0,140.06335054995725,17.85578613759199,0.483567248381533,"[5, 4]",,
318,4,2,author_LUCB_E5C,4,2,40,12000.0,83744.0,141.122852426779,-10.984670130391502,29.324023516365024,"[6, 5]",,
318,4,4,author_PIVOT_VOI_E5C,6,4,72,21600.0,150685.0,253.9665912303608,17.85578613759199,0.483567248381533,"[1, 2, 3, 4]",,
318,4,4,author_GlobalVOI_E5C,5,4,72,21600.0,150521.0,253.0970792263397,18.339353385973524,0.0,"[6, 3, 4, 2]",,
318,4,4,author_Uniform_E5C,6,4,72,21600.0,150072.0,253.07105359015986,17.85578613759199,0.483567248381533,"[5, 4, 3, 2]",,
318,4,4,author_LUCB_E5C,6,4,72,21600.0,148976.0,251.3010409779963,17.85578613759199,0.483567248381533,"[6, 5, 4, 3]",,
318,12,1,pivot_kg,3,1,56,16800.0,114688.0,193.58874330378603,4.355434350701103,13.983919035272422,[5],,
318,12,1,uniform_v2,6,1,56,16800.0,115705.0,194.71315068402328,17.85578613759199,0.483567248381533,[1],,
318,12,1,ivr_v2,3,1,56,16800.0,114688.0,193.58874330378603,4.355434350701103,13.983919035272422,[5],,
318,12,1,lucb_v2,3,1,56,16800.0,114688.0,193.58874330378603,4.355434350701103,13.983919035272422,[5],,
318,12,1,no_hf_v2,6,0,0,0.0,0.0,0.0,17.85578613759199,0.483567248381533,[],,
318,12,1,proxy_only,5,0,0,0.0,0.0,0.0,18.339353385973524,0.0,[],,
318,12,1,global_voi_heuristic,3,1,56,16800.0,115281.0,193.60660723020555,4.355434350701103,13.983919035272422,[4],,
318,12,1,uniform_v2_expected_100,,1,56,16800.0,115611.91,194.41182389730704,12.417355354643037,5.921998031330487,,"[6, 6, 6, 3, 6, 6, 5, 3, 6, 3, 3, 6, 5, 3, 6, 6, 3, 6, 6, 5, 6, 3, 6, 3, 3, 6, 6, 6, 6, 3, 3, 3, 3, 6, 3, 5, 5, 3, 3, 5, 3, 3, 5, 6, 6, 6, 3, 6, 5, 3, 5, 5, 5, 3, 6, 5, 6, 3, 6, 5, 6, 3, 6, 3, 3, 5, 3, 6, 6, 6, 6, 3, 3, 5, 5, 3, 3, 3, 6, 3, 5, 3, 6, 3, 6, 3, 5, 6, 3, 5, 6, 3, 5, 6, 3, 3, 6, 3, 3, 6]",0.675671251777927
318,12,2,pivot_kg,3,2,88,26400.0,180272.0,304.2654414330027,4.355434350701103,13.983919035272422,"[5, 4]",,
318,12,2,uniform_v2,3,2,88,26400.0,182127.0,306.6508710961207,4.355434350701103,13.983919035272422,"[1, 6]",,
318,12,2,ivr_v2,3,2,88,26400.0,180272.0,304.2654414330027,4.355434350701103,13.983919035272422,"[5, 4]",,
318,12,2,lucb_v2,3,2,88,26400.0,180272.0,304.2654414330027,4.355434350701103,13.983919035272422,"[5, 4]",,
318,12,2,no_hf_v2,6,0,0,0.0,0.0,0.0,17.85578613759199,0.483567248381533,[],,
318,12,2,proxy_only,5,0,0,0.0,0.0,0.0,18.339353385973524,0.0,[],,
318,12,2,global_voi_heuristic,3,2,88,26400.0,180209.0,303.6510073162499,4.355434350701103,13.983919035272422,"[4, 3]",,
318,12,2,uniform_v2_expected_100,,2,88,26400.0,181362.35,305.67764811840493,9.4666206514623,8.872732734511224,,"[3, 6, 5, 3, 5, 5, 5, 3, 6, 3, 3, 6, 5, 3, 3, 6, 3, 3, 3, 5, 3, 5, 3, 3, 5, 3, 6, 3, 3, 3, 3, 3, 3, 6, 3, 3, 5, 3, 3, 3, 3, 3, 5, 3, 6, 6, 3, 3, 3, 3, 5, 5, 3, 3, 5, 5, 3, 3, 5, 5, 6, 3, 3, 3, 3, 3, 3, 3, 6, 3, 6, 3, 3, 5, 5, 3, 3, 3, 6, 3, 5, 3, 5, 3, 3, 5, 5, 3, 3, 5, 6, 3, 5, 3, 3, 3, 3, 3, 3, 3]",0.6704552001649882
318,12,4,pivot_kg,3,4,152,45600.0,312702.0,527.9864034281345,4.355434350701103,13.983919035272422,"[5, 4, 6, 1]",,
318,12,4,uniform_v2,3,4,152,45600.0,312702.0,527.9864034281345,4.355434350701103,13.983919035272422,"[1, 6, 5, 4]",,
318,12,4,ivr_v2,3,4,152,45600.0,312702.0,527.9864034281345,4.355434350701103,13.983919035272422,"[5, 4, 6, 1]",,
318,12,4,lucb_v2,3,4,152,45600.0,311622.0,526.2475619311444,4.355434350701103,13.983919035272422,"[5, 4, 6, 3]",,
318,12,4,no_hf_v2,6,0,0,0.0,0.0,0.0,17.85578613759199,0.483567248381533,[],,
318,12,4,proxy_only,5,0,0,0.0,0.0,0.0,18.339353385973524,0.0,[],,
318,12,4,global_voi_heuristic,6,4,152,45600.0,313173.0,528.4956669955282,17.85578613759199,0.483567248381533,"[4, 3, 2, 1]",,
318,12,4,uniform_v2_expected_100,,4,152,45600.0,312932.64,528.3536747357185,7.113532777885064,11.22582060808846,,"[3, 3, 5, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 6, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 6, 5, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 6, 6, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 5, 3, 3, 3, 5, 3, 3, 5]",0.5545008850969475
318,12,1,author_PIVOT_VOI_E5C,6,1,56,16800.0,115705.0,194.71315068402328,17.85578613759199,0.483567248381533,[1],,
318,12,1,author_GlobalVOI_E5C,4,1,56,16800.0,116119.0,194.86762951308629,-10.984670130391502,29.324023516365024,[6],,
318,12,1,author_Uniform_E5C,6,1,56,16800.0,114688.0,193.58874330378603,17.85578613759199,0.483567248381533,[5],,
318,12,1,author_LUCB_E5C,4,1,56,16800.0,116119.0,194.86762951308629,-10.984670130391502,29.324023516365024,[6],,
318,12,2,author_PIVOT_VOI_E5C,6,2,88,26400.0,182661.0,307.77456878026715,17.85578613759199,0.483567248381533,"[1, 2]",,
318,12,2,author_GlobalVOI_E5C,4,2,88,26400.0,181047.0,304.9120295991306,-10.984670130391502,29.324023516365024,"[6, 3]",,
318,12,2,author_Uniform_E5C,6,2,88,26400.0,180272.0,304.2654414330027,17.85578613759199,0.483567248381533,"[5, 4]",,
318,12,2,author_LUCB_E5C,5,2,88,26400.0,181703.0,305.54432764230296,18.339353385973524,0.0,"[6, 4]",,
318,12,4,author_PIVOT_VOI_E5C,6,4,152,45600.0,313173.0,528.4956669955282,17.85578613759199,0.483567248381533,"[1, 2, 3, 4]",,
318,12,4,author_GlobalVOI_E5C,5,4,152,45600.0,313587.0,528.6501458245912,18.339353385973524,0.0,"[6, 3, 4, 2]",,
318,12,4,author_Uniform_E5C,6,4,152,45600.0,312156.0,527.3712596152909,17.85578613759199,0.483567248381533,"[5, 4, 3, 2]",,
318,12,4,author_LUCB_E5C,2,4,152,45600.0,311622.0,526.2475619311444,3.4914065686388933,14.84794681733463,"[6, 4, 5, 3]",,
319,4,1,pivot_kg,3,1,24,7082.0,44226.0,75.96820643293904,16.39900976141456,6.74366941389701,[4],,
319,4,1,uniform_v2,2,1,24,7141.0,44676.0,76.19897909800056,1.9722191994125695,21.170459975899,[6],,
319,4,1,ivr_v2,3,1,24,7082.0,42372.0,72.7191552510485,16.39900976141456,6.74366941389701,[5],,
319,4,1,lucb_v2,3,1,24,7082.0,44226.0,75.96820643293904,16.39900976141456,6.74366941389701,[4],,
319,4,1,no_hf_v2,3,0,0,0.0,0.0,0.0,16.39900976141456,6.74366941389701,[],,
319,4,1,proxy_only,3,0,0,0.0,0.0,0.0,16.39900976141456,6.74366941389701,[],,
319,4,1,global_voi_heuristic,3,1,24,6978.0,41865.0,72.7274964589742,16.39900976141456,6.74366941389701,[2],,
319,4,1,uniform_v2_expected_100,,1,24,7072.86,43802.79,75.27152257742651,13.802187460254205,9.340491715057366,,"[3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3]",0.5570514493201
319,4,2,pivot_kg,3,2,40,11823.0,76124.0,130.95093753986293,16.39900976141456,6.74366941389701,"[4, 1]",,
319,4,2,uniform_v2,2,2,40,11778.0,72354.0,124.68335510295583,1.9722191994125695,21.170459975899,"[6, 2]",,
319,4,2,ivr_v2,3,2,40,11823.0,72411.0,124.44424122996861,16.39900976141456,6.74366941389701,"[5, 4]",,
319,4,2,lucb_v2,3,2,40,11823.0,72411.0,124.44424122996861,16.39900976141456,6.74366941389701,"[4, 5]",,
319,4,2,no_hf_v2,3,0,0,0.0,0.0,0.0,16.39900976141456,6.74366941389701,[],,
319,4,2,proxy_only,3,0,0,0.0,0.0,0.0,16.39900976141456,6.74366941389701,[],,
319,4,2,global_voi_heuristic,3,2,40,11719.0,73763.0,127.7102275658981,16.39900976141456,6.74366941389701,"[2, 1]",,
319,4,2,uniform_v2_expected_100,,2,40,11801.04,73099.41,125.72906247347593,12.359508404054004,10.783170771257566,,"[3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 2, 2, 2, 3, 2, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 2, 2, 2, 3, 2, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 3]",0.6510245913945661
319,4,4,pivot_kg,2,4,72,21364.0,134798.0,231.38283098087413,1.9722191994125695,21.170459975899,"[4, 1, 5, 6]",,
319,4,4,uniform_v2,2,4,72,21260.0,130578.0,224.8844758789055,1.9722191994125695,21.170459975899,"[6, 2, 5, 4]",,
319,4,4,ivr_v2,2,4,72,21364.0,134798.0,231.38283098087413,1.9722191994125695,21.170459975899,"[5, 4, 1, 6]",,
319,4,4,lucb_v2,3,4,72,21305.0,133308.0,229.0518808257184,16.39900976141456,6.74366941389701,"[4, 5, 1, 3]",,
319,4,4,no_hf_v2,3,0,0,0.0,0.0,0.0,16.39900976141456,6.74366941389701,[],,
319,4,4,proxy_only,3,0,0,0.0,0.0,0.0,16.39900976141456,6.74366941389701,[],,
319,4,4,global_voi_heuristic,3,4,72,21201.0,130947.0,225.81117085175356,16.39900976141456,6.74366941389701,"[2, 1, 3, 5]",,
319,4,4,uniform_v2_expected_100,,4,72,21270.1,132453.48,227.909073231786,6.877327990493248,16.26535118481832,,"[3, 3, 2, 2, 3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 3, 2, 3, 3, 3, 2, 2, 2, 3, 3, 2, 3, 2, 2, 2, 3, 2, 2, 3, 2, 3, 3, 3, 2, 2, 3, 2, 3, 2, 2, 3, 3, 3, 3, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2]",0.6868526150140981
319,4,1,author_PIVOT_VOI_E5C,2,1,24,7082.0,43186.0,73.86802894284483,1.9722191994125695,21.170459975899,[3],,
319,4,1,author_GlobalVOI_E5C,2,1,24,7082.0,43186.0,73.86802894284483,1.9722191994125695,21.170459975899,[3],,
319,4,1,author_Uniform_E5C,3,1,24,7082.0,42372.0,72.7191552510485,16.39900976141456,6.74366941389701,[5],,
319,4,1,author_LUCB_E5C,2,1,24,7082.0,43186.0,73.86802894284483,1.9722191994125695,21.170459975899,[3],,
319,4,2,author_PIVOT_VOI_E5C,6,2,40,11882.0,73675.0,125.82388758682646,23.14267917531157,0.0,"[3, 6]",,
319,4,2,author_GlobalVOI_E5C,3,2,40,11719.0,70864.0,122.3524049478001,16.39900976141456,6.74366941389701,"[3, 2]",,
319,4,2,author_Uniform_E5C,6,2,40,11882.0,72861.0,124.67501389503013,23.14267917531157,0.0,"[5, 6]",,
319,4,2,author_LUCB_E5C,3,2,40,11719.0,70864.0,122.3524049478001,16.39900976141456,6.74366941389701,"[3, 2]",,
319,4,4,author_PIVOT_VOI_E5C,6,4,72,21260.0,133251.0,229.29099469870562,23.14267917531157,0.0,"[3, 6, 1, 2]",,
319,4,4,author_GlobalVOI_E5C,6,4,72,21260.0,133251.0,229.29099469870562,23.14267917531157,0.0,"[3, 2, 1, 6]",,
319,4,4,author_Uniform_E5C,6,4,72,21260.0,130578.0,224.8844758789055,23.14267917531157,0.0,"[5, 6, 2, 4]",,
319,4,4,author_LUCB_E5C,6,4,72,21260.0,133251.0,229.29099469870562,23.14267917531157,0.0,"[3, 2, 1, 6]",,
319,12,1,pivot_kg,3,1,56,16682.0,104420.0,180.01697940088343,-2.1524027794146696,20.048837914883602,[4],,
319,12,1,uniform_v2,3,1,56,16741.0,101844.0,175.46959731983952,-2.1524027794146696,20.048837914883602,[6],,
319,12,1,ivr_v2,3,1,56,16682.0,101257.0,175.01737133593997,-2.1524027794146696,20.048837914883602,[5],,
319,12,1,lucb_v2,3,1,56,16682.0,104420.0,180.01697940088343,-2.1524027794146696,20.048837914883602,[4],,
319,12,1,no_hf_v2,3,0,0,0.0,0.0,0.0,-2.1524027794146696,20.048837914883602,[],,
319,12,1,proxy_only,3,0,0,0.0,0.0,0.0,-2.1524027794146696,20.048837914883602,[],,
319,12,1,global_voi_heuristic,3,1,56,16682.0,100888.0,174.42207890097052,-2.1524027794146696,20.048837914883602,[3],,
319,12,1,uniform_v2_expected_100,,1,56,16692.62,102637.62,177.2540139202855,-2.152402779414669,20.048837914883602,,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",4.463264492478967e-17
319,12,2,pivot_kg,3,2,88,26223.0,161765.0,279.6121846708702,-2.1524027794146696,20.048837914883602,"[4, 5]",,
319,12,2,uniform_v2,3,2,88,26282.0,158472.0,274.2890375428251,-2.1524027794146696,20.048837914883602,"[6, 2]",,
319,12,2,ivr_v2,3,2,88,26223.0,161765.0,279.6121846708702,-2.1524027794146696,20.048837914883602,"[5, 4]",,
319,12,2,lucb_v2,3,2,88,26223.0,161765.0,279.6121846708702,-2.1524027794146696,20.048837914883602,"[4, 5]",,
319,12,2,no_hf_v2,3,0,0,0.0,0.0,0.0,-2.1524027794146696,20.048837914883602,[],,
319,12,2,proxy_only,3,0,0,0.0,0.0,0.0,-2.1524027794146696,20.048837914883602,[],,
319,12,2,global_voi_heuristic,3,2,88,26223.0,162743.0,281.55223957280396,-2.1524027794146696,20.048837914883602,"[3, 1]",,
319,12,2,uniform_v2_expected_100,,2,88,26239.52,160858.91,278.30487085181113,-2.152402779414669,20.048837914883602,,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",4.463264492478967e-17
319,12,4,pivot_kg,3,4,152,45364.0,281552.0,486.78977659658995,-2.1524027794146696,20.048837914883602,"[4, 5, 6, 1]",,
319,12,4,uniform_v2,3,4,152,45364.0,276325.0,478.4790561477421,-2.1524027794146696,20.048837914883602,"[6, 2, 5, 4]",,
319,12,4,ivr_v2,3,4,152,45364.0,281552.0,486.78977659658995,-2.1524027794146696,20.048837914883602,"[5, 4, 6, 1]",,
319,12,4,lucb_v2,3,4,152,45364.0,276673.0,478.6595287597738,-2.1524027794146696,20.048837914883602,"[4, 5, 3, 6]",,
319,12,4,no_hf_v2,3,0,0,0.0,0.0,0.0,-2.1524027794146696,20.048837914883602,[],,
319,12,4,proxy_only,3,0,0,0.0,0.0,0.0,-2.1524027794146696,20.048837914883602,[],,
319,12,4,global_voi_heuristic,3,4,152,45305.0,276716.0,479.9668850657763,-2.1524027794146696,20.048837914883602,"[3, 1, 2, 5]",,
319,12,4,uniform_v2_expected_100,,4,152,45343.94,278146.85,481.6887679625605,-2.152402779414669,20.048837914883602,,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",4.463264492478967e-17
319,12,1,author_PIVOT_VOI_E5C,3,1,56,16741.0,101844.0,175.46959731983952,-2.1524027794146696,20.048837914883602,[6],,
319,12,1,author_GlobalVOI_E5C,3,1,56,16682.0,100888.0,174.42207890097052,-2.1524027794146696,20.048837914883602,[3],,
319,12,1,author_Uniform_E5C,5,1,56,16682.0,101257.0,175.01737133593997,2.231577900532155,15.664857234936779,[5],,
319,12,1,author_LUCB_E5C,3,1,56,16682.0,100888.0,174.42207890097052,-2.1524027794146696,20.048837914883602,[3],,
319,12,2,author_PIVOT_VOI_E5C,3,2,88,26282.0,158820.0,274.46951015485683,-2.1524027794146696,20.048837914883602,"[6, 3]",,
319,12,2,author_GlobalVOI_E5C,2,2,88,26223.0,157516.0,273.2415191239561,17.896435135468934,0.0,"[3, 2]",,
319,12,2,author_Uniform_E5C,5,2,88,26282.0,159189.0,275.0648025898263,2.231577900532155,15.664857234936779,"[5, 6]",,
319,12,2,author_LUCB_E5C,2,2,88,26223.0,157516.0,273.2415191239561,17.896435135468934,0.0,"[3, 2]",,
